SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30YUGRWV____	0.033	0.063	0.033	0.095	0.064	0.033	0.095	0.062	0.063	0.063	0.063	0.063	0.064	0.033	0.034	0.063	0.063	0.062	0.063	0.064	0.094	0.063	0.063	0.033	0.096	0.063	0.064	0.094	0.063	0.033	0.063	0.064	-0.007	-0.012	-0.004	0.020	-0.008	-0.009	0.020	-0.008	-0.036	-0.005	-0.005	-0.006	-0.008	-0.037	-0.008	0.020	-0.006	-0.008	-0.036	-0.008	-0.008	-0.007	-0.007	-0.037	-0.036	0.020	-0.035	-0.008	0.021	-0.035	-0.009	-0.035	-0.661	-0.648	-0.661	-0.637	-0.648	-0.660	-0.637	-0.649	-0.648	-0.649	-0.649	-0.649	-0.648	-0.659	-0.660	-0.650	-0.648	-0.649	-0.647	-0.648	-0.636	-0.649	-0.649	-0.659	-0.634	-0.650	-0.647	-0.636	-0.649	-0.659	-0.649	-0.647	0.062	-0.010	-0.649	2016_7_19_16_58_56
FLQS30X6GRWY____	-0.022	-0.022	-0.085	-0.051	-0.022	-0.051	-0.051	-0.022	-0.022	-0.050	-0.050	-0.051	-0.022	-0.055	-0.050	-0.051	-0.050	-0.022	-0.022	-0.024	-0.022	-0.050	-0.050	-0.055	-0.051	-0.051	-0.024	-0.022	-0.051	-0.020	-0.050	-0.024	0.058	0.057	0.059	0.027	0.058	0.058	0.027	0.059	0.062	0.058	0.058	0.059	0.058	0.058	0.057	0.057	0.057	0.059	0.059	0.057	0.060	0.034	0.034	0.058	0.002	0.057	0.057	0.060	0.058	0.058	0.031	0.057	0.663	0.663	0.638	0.652	0.663	0.651	0.652	0.662	0.663	0.652	0.652	0.651	0.663	0.649	0.652	0.651	0.652	0.662	0.663	0.663	0.662	0.652	0.652	0.649	0.654	0.651	0.663	0.662	0.652	0.663	0.652	0.663	-0.040	0.052	0.656	2016_7_19_16_58_56
FLQS30X6GRWV____	-0.228	-0.256	-0.227	-0.257	-0.227	-0.228	-0.257	-0.256	-0.223	-0.257	-0.257	-0.256	-0.227	-0.257	-0.227	-0.257	-0.258	-0.256	-0.256	-0.323	-0.228	-0.228	-0.228	-0.257	-0.225	-0.257	-0.258	-0.228	-0.256	-0.257	-0.258	-0.258	0.066	0.014	0.006	-0.016	0.037	0.012	-0.016	0.011	0.041	-0.023	-0.023	0.009	0.037	0.037	0.037	-0.047	0.006	0.011	0.011	0.009	0.037	0.012	0.012	0.037	-0.018	-0.047	-0.023	0.037	0.038	0.012	0.013	-0.023	-0.710	-0.719	-0.707	-0.719	-0.708	-0.708	-0.719	-0.719	-0.707	-0.719	-0.719	-0.719	-0.708	-0.721	-0.709	-0.717	-0.720	-0.719	-0.719	-0.746	-0.709	-0.708	-0.708	-0.721	-0.706	-0.717	-0.719	-0.709	-0.721	-0.720	-0.720	-0.719	-0.248	0.009	-0.716	2016_7_19_16_58_56
FLQS30WFGRWV____	-0.008	-0.007	-0.035	-0.007	-0.006	-0.005	-0.007	-0.006	-0.007	-0.007	-0.007	-0.007	-0.006	-0.007	-0.037	-0.007	-0.007	-0.006	-0.007	-0.067	-0.007	-0.007	-0.007	-0.007	-0.007	-0.007	-0.035	-0.007	-0.006	-0.007	-0.037	-0.035	0.009	0.008	0.005	0.008	0.009	0.034	0.008	0.033	0.008	0.009	0.009	0.007	0.009	0.009	0.008	0.008	0.009	0.033	0.008	-0.018	0.010	0.008	0.008	0.009	0.008	0.008	0.006	0.010	-0.014	0.008	0.009	0.006	-0.004	-0.003	-0.014	-0.003	-0.003	-0.004	-0.003	-0.003	-0.003	-0.003	-0.003	-0.004	-0.003	-0.003	-0.015	-0.003	-0.003	-0.003	-0.003	-0.027	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.014	-0.003	-0.002	-0.003	-0.015	-0.014	-0.013	0.009	-0.006	2016_7_19_16_58_56
FLQS30VBGRWV____	-0.001	-0.001	-0.001	-0.002	-0.000	-0.001	-0.002	-0.000	-0.002	-0.001	-0.001	0.000	-0.000	-0.001	0.028	-0.000	-0.001	-0.000	0.001	-0.002	-0.000	-0.000	-0.000	-0.001	-0.000	-0.000	-0.029	-0.000	-0.000	-0.001	-0.002	-0.029	-0.041	-0.069	-0.095	-0.094	-0.041	-0.068	-0.094	-0.041	-0.068	-0.069	-0.069	-0.069	-0.041	-0.043	-0.042	-0.092	-0.070	-0.041	-0.040	-0.103	-0.069	-0.070	-0.070	-0.043	-0.094	-0.092	-0.070	-0.069	-0.067	-0.068	-0.069	-0.070	0.001	0.002	0.004	0.003	0.001	0.002	0.003	0.001	0.002	0.002	0.002	0.003	0.001	0.001	0.013	0.003	0.002	0.001	0.002	0.003	0.002	0.002	0.002	0.001	0.003	0.003	-0.009	0.002	0.003	0.003	0.002	-0.009	-0.002	-0.067	0.002	2016_7_19_16_58_57
FLQS30UFGRWV____	-0.062	-0.061	-0.062	-0.062	-0.062	-0.062	-0.062	-0.063	-0.061	-0.061	-0.061	-0.092	-0.062	-0.035	-0.063	-0.062	-0.063	-0.063	-0.034	-0.061	-0.033	-0.062	-0.062	-0.035	-0.062	-0.062	-0.062	-0.033	-0.061	-0.091	-0.061	-0.062	0.002	-0.028	0.002	-0.052	0.003	-0.027	-0.052	0.059	-0.027	-0.027	-0.027	0.029	0.003	0.058	0.002	-0.053	0.003	0.059	0.004	-0.026	0.003	0.001	0.001	0.058	-0.052	-0.053	0.001	0.003	0.029	-0.028	0.025	0.001	-0.699	-0.698	-0.699	-0.697	-0.699	-0.698	-0.697	-0.702	-0.698	-0.697	-0.697	-0.712	-0.699	-0.690	-0.699	-0.696	-0.699	-0.702	-0.688	-0.698	-0.688	-0.699	-0.699	-0.690	-0.697	-0.696	-0.700	-0.688	-0.700	-0.709	-0.700	-0.700	-0.059	-0.003	-0.698	2016_7_19_16_58_57
FLQS30TYGRWV____	0.045	0.017	-0.010	0.018	0.045	0.046	0.018	0.046	0.043	0.017	0.017	0.045	0.045	0.016	0.017	0.045	0.017	0.046	0.046	0.018	0.017	0.044	0.044	0.016	0.017	0.045	0.044	0.017	0.044	0.044	0.045	0.044	-0.005	-0.039	-0.066	-0.062	-0.005	-0.004	-0.062	-0.003	-0.007	-0.088	-0.088	-0.059	-0.005	-0.063	-0.063	-0.060	-0.089	-0.003	-0.003	-0.062	-0.039	-0.058	-0.058	-0.063	-0.061	-0.060	-0.060	-0.039	-0.085	-0.037	-0.062	-0.060	-0.655	-0.666	-0.675	-0.664	-0.656	-0.655	-0.664	-0.655	-0.656	-0.664	-0.664	-0.653	-0.656	-0.665	-0.665	-0.654	-0.664	-0.655	-0.655	-0.665	-0.665	-0.654	-0.654	-0.665	-0.665	-0.654	-0.654	-0.665	-0.653	-0.655	-0.653	-0.654	0.032	-0.047	-0.659	2016_7_19_16_58_57
FLQS30T7GRWV____	0.024	-0.046	-0.015	-0.047	-0.017	-0.047	-0.047	-0.016	-0.015	-0.017	-0.017	-0.020	-0.017	-0.015	-0.046	-0.047	-0.014	-0.016	-0.017	0.012	-0.018	-0.047	-0.047	-0.015	-0.048	-0.047	-0.016	-0.018	-0.046	-0.017	-0.047	-0.016	0.011	0.009	0.009	-0.021	0.010	0.009	-0.021	0.009	-0.052	0.008	0.008	0.008	0.010	-0.017	0.009	-0.022	-0.027	0.009	0.009	0.009	0.009	0.011	0.011	-0.017	-0.022	-0.022	0.009	0.009	0.038	0.010	0.009	0.009	0.009	-0.019	-0.007	-0.018	-0.007	-0.019	-0.018	-0.007	-0.004	-0.008	-0.008	-0.009	-0.007	-0.005	-0.019	-0.018	-0.005	-0.007	-0.007	0.004	-0.008	-0.019	-0.019	-0.005	-0.018	-0.018	-0.007	-0.008	-0.021	-0.007	-0.019	-0.007	-0.026	0.001	-0.010	2016_7_19_16_58_57
FLQS30S7GRWV____	-0.072	-0.072	-0.073	-0.071	-0.072	-0.044	-0.071	-0.071	-0.071	-0.072	-0.072	-0.072	-0.072	-0.043	-0.071	-0.072	-0.072	-0.071	-0.071	-0.043	-0.071	-0.071	-0.071	-0.043	-0.072	-0.072	-0.044	-0.071	-0.072	-0.071	-0.102	-0.044	0.034	0.083	0.059	0.057	0.059	0.061	0.057	0.060	0.033	0.059	0.059	0.031	0.059	0.058	0.060	0.058	0.057	0.060	0.060	0.059	0.032	0.055	0.055	0.058	0.059	0.058	0.058	0.032	0.059	0.035	0.059	0.058	-0.704	-0.706	-0.706	-0.705	-0.705	-0.694	-0.705	-0.705	-0.704	-0.706	-0.706	-0.704	-0.705	-0.694	-0.705	-0.705	-0.706	-0.705	-0.705	-0.693	-0.704	-0.705	-0.705	-0.694	-0.706	-0.705	-0.694	-0.704	-0.706	-0.705	-0.718	-0.694	-0.067	0.054	-0.703	2016_7_19_16_58_57
FLQS30RRGRWV____	-0.013	-0.044	-0.012	-0.013	-0.014	-0.042	-0.013	-0.013	-0.013	-0.041	-0.041	-0.012	-0.014	-0.014	-0.041	-0.042	-0.013	-0.013	-0.012	-0.040	-0.013	-0.041	-0.041	-0.014	-0.013	-0.042	-0.040	-0.013	-0.013	-0.013	-0.013	-0.040	-0.049	-0.048	-0.047	-0.044	-0.050	-0.080	-0.044	-0.051	0.010	-0.049	-0.049	-0.018	-0.050	-0.050	-0.043	-0.073	-0.049	-0.051	0.011	-0.047	-0.021	-0.049	-0.049	-0.050	-0.020	-0.073	-0.022	-0.021	-0.020	-0.047	-0.043	-0.022	-0.677	-0.690	-0.677	-0.678	-0.677	-0.688	-0.678	-0.677	-0.680	-0.689	-0.689	-0.678	-0.677	-0.677	-0.689	-0.688	-0.677	-0.677	-0.679	-0.689	-0.678	-0.689	-0.689	-0.677	-0.679	-0.688	-0.690	-0.678	-0.679	-0.677	-0.678	-0.690	-0.024	-0.041	-0.682	2016_7_19_16_58_57
FLQS30R2GRWV____	0.180	0.121	0.122	0.180	0.181	0.119	0.180	0.150	0.152	0.121	0.121	0.177	0.181	0.150	0.150	0.180	0.120	0.150	0.150	0.121	0.150	0.179	0.179	0.150	0.180	0.180	0.121	0.150	0.180	0.150	0.180	0.121	-0.005	-0.056	-0.007	-0.005	-0.004	-0.060	-0.005	-0.005	-0.058	-0.033	-0.033	-0.004	-0.004	-0.005	0.020	-0.003	-0.005	-0.005	-0.006	-0.008	-0.005	-0.004	-0.004	-0.005	-0.006	-0.003	-0.006	-0.005	-0.005	-0.004	0.019	-0.006	0.073	0.051	0.049	0.073	0.073	0.050	0.073	0.060	0.063	0.050	0.050	0.072	0.073	0.061	0.060	0.072	0.048	0.060	0.061	0.049	0.060	0.072	0.072	0.061	0.073	0.072	0.049	0.060	0.073	0.061	0.072	0.049	0.154	-0.010	0.062	2016_7_19_16_58_57
FLQS30QXGRWV____	-0.017	-0.019	-0.020	-0.017	0.013	-0.018	-0.017	-0.018	-0.048	-0.017	-0.017	-0.019	0.013	-0.045	-0.018	-0.018	-0.017	-0.018	-0.018	-0.018	-0.016	-0.046	-0.046	-0.045	-0.017	-0.018	-0.019	-0.016	-0.018	-0.048	-0.048	-0.019	-0.002	0.058	0.029	-0.003	0.028	-0.031	-0.003	-0.001	-0.001	-0.002	-0.002	-0.002	0.028	-0.035	0.024	-0.003	-0.002	-0.001	-0.002	-0.001	-0.003	-0.030	-0.030	-0.035	-0.004	-0.003	0.026	-0.003	-0.003	-0.003	-0.002	0.026	-0.042	-0.044	-0.044	-0.042	-0.031	-0.041	-0.042	-0.042	-0.054	-0.041	-0.041	-0.042	-0.031	-0.052	-0.043	-0.042	-0.042	-0.042	-0.042	-0.042	-0.041	-0.052	-0.052	-0.052	-0.042	-0.042	-0.044	-0.041	-0.042	-0.054	-0.054	-0.044	-0.022	0.000	-0.044	2016_7_19_16_58_57
FLQS30QPGRWV____	-0.003	-0.003	-0.003	-0.003	0.026	-0.003	-0.003	-0.033	-0.004	-0.003	-0.003	-0.003	0.026	0.026	-0.002	-0.003	-0.003	-0.033	-0.005	-0.004	0.025	-0.004	-0.004	0.026	-0.034	-0.003	-0.002	0.025	-0.004	-0.004	-0.004	-0.002	-0.068	-0.069	-0.095	-0.092	-0.044	-0.070	-0.092	-0.069	-0.045	-0.070	-0.070	-0.096	-0.044	-0.045	-0.046	-0.090	-0.070	-0.069	-0.044	-0.011	-0.046	-0.068	-0.068	-0.045	-0.040	-0.090	-0.037	-0.046	-0.092	-0.044	-0.068	-0.037	0.002	0.002	0.003	0.003	0.013	0.001	0.003	-0.010	-0.000	0.001	0.001	0.003	0.013	0.012	0.001	0.003	0.001	-0.010	-0.000	-0.001	0.012	0.001	0.001	0.012	-0.012	0.003	-0.000	0.012	0.002	0.000	0.001	-0.000	-0.001	-0.062	0.002	2016_7_19_16_58_58
FLQS30QMGRWV____	0.018	0.020	0.018	0.047	0.047	0.048	0.047	0.047	0.018	0.019	0.019	0.048	0.047	0.020	0.018	0.048	0.020	0.047	0.047	0.020	0.019	0.047	0.047	0.020	0.048	0.048	0.018	0.019	0.048	0.049	0.048	0.018	-0.013	-0.045	-0.015	-0.016	-0.020	-0.045	-0.016	-0.018	-0.021	-0.047	-0.047	0.011	-0.020	-0.045	-0.044	-0.013	-0.047	-0.018	-0.020	-0.020	-0.046	-0.019	-0.019	-0.045	-0.016	-0.013	-0.013	-0.046	-0.068	-0.046	-0.043	-0.013	0.008	0.010	0.007	0.020	0.019	0.021	0.020	0.019	0.008	0.009	0.009	0.019	0.019	0.010	0.009	0.020	0.009	0.019	0.020	0.009	0.010	0.019	0.019	0.010	0.020	0.020	0.008	0.010	0.022	0.022	0.021	0.008	0.034	-0.028	0.015	2016_7_19_16_58_58
FLQS30Q9GRWY____	-0.029	-0.056	-0.028	-0.057	-0.028	-0.056	-0.057	-0.057	-0.027	-0.028	-0.028	-0.028	-0.028	-0.058	-0.057	-0.056	-0.028	-0.057	-0.056	-0.056	-0.057	-0.057	-0.057	-0.058	-0.028	-0.056	-0.056	-0.057	-0.027	-0.027	-0.057	-0.056	0.052	0.025	0.083	0.075	0.052	0.053	0.075	0.026	0.030	0.055	0.055	0.056	0.052	0.028	0.052	0.024	0.092	0.026	0.053	0.051	0.029	0.028	0.028	0.028	0.079	0.024	0.080	0.029	0.052	0.052	0.051	0.080	-0.013	-0.024	-0.014	-0.026	-0.013	-0.024	-0.026	-0.023	-0.012	-0.014	-0.014	-0.014	-0.013	-0.024	-0.025	-0.024	-0.015	-0.023	-0.024	-0.025	-0.024	-0.024	-0.024	-0.024	-0.015	-0.024	-0.026	-0.024	-0.013	-0.013	-0.024	-0.026	-0.046	0.049	-0.020	2016_7_19_16_58_58
FLQS30Q9GRWV____	-0.114	-0.115	-0.086	-0.115	-0.086	-0.146	-0.115	-0.144	-0.114	-0.114	-0.114	-0.113	-0.086	-0.083	-0.087	-0.086	-0.114	-0.144	-0.114	-0.087	-0.083	-0.115	-0.115	-0.083	-0.114	-0.086	-0.114	-0.083	-0.114	-0.114	-0.115	-0.114	-0.005	-0.000	-0.006	-0.031	-0.006	-0.072	-0.031	-0.107	-0.006	-0.006	-0.006	-0.006	-0.006	-0.005	-0.002	-0.007	-0.005	-0.107	-0.006	-0.007	-0.007	-0.033	-0.033	-0.005	-0.005	-0.007	-0.035	-0.007	-0.032	-0.005	-0.004	-0.035	0.541	0.541	0.553	0.542	0.553	0.532	0.542	0.533	0.542	0.542	0.542	0.542	0.553	0.555	0.552	0.553	0.541	0.533	0.542	0.553	0.555	0.542	0.542	0.555	0.542	0.553	0.543	0.555	0.542	0.542	0.541	0.543	-0.107	-0.020	0.545	2016_7_19_16_58_58
FLQS30Q3GRWV____	-0.022	-0.024	-0.023	-0.025	-0.024	-0.024	-0.025	-0.021	-0.053	-0.053	-0.053	-0.052	-0.024	-0.052	-0.023	-0.053	-0.023	-0.021	-0.052	-0.025	-0.022	-0.053	-0.053	-0.052	-0.053	-0.053	-0.054	-0.022	-0.053	-0.053	-0.023	-0.054	-0.011	-0.012	-0.013	-0.013	-0.041	-0.039	-0.013	-0.010	0.018	-0.013	-0.013	-0.043	-0.041	-0.072	0.014	-0.013	-0.043	-0.010	-0.042	-0.010	-0.043	-0.040	-0.040	-0.072	-0.012	-0.013	-0.012	-0.043	-0.012	-0.012	-0.038	-0.012	0.665	0.664	0.665	0.665	0.666	0.666	0.665	0.666	0.652	0.653	0.653	0.655	0.666	0.656	0.664	0.653	0.667	0.666	0.654	0.664	0.667	0.655	0.655	0.656	0.653	0.653	0.653	0.667	0.653	0.653	0.666	0.653	-0.038	-0.024	0.660	2016_7_19_16_58_58
FLQS30Q2GRWV____	-0.067	0.023	-0.005	-0.034	-0.035	-0.006	-0.034	-0.035	-0.006	-0.006	-0.006	-0.008	-0.035	-0.004	-0.007	-0.008	-0.007	-0.035	-0.007	-0.034	-0.005	-0.006	-0.006	-0.004	0.027	-0.008	-0.006	-0.005	-0.007	-0.006	-0.036	-0.006	-0.113	-0.111	-0.026	-0.117	-0.112	-0.112	-0.117	-0.083	-0.112	-0.087	-0.087	-0.085	-0.112	-0.114	-0.109	-0.087	-0.086	-0.083	-0.087	-0.114	-0.112	-0.138	-0.138	-0.114	-0.113	-0.087	-0.087	-0.112	-0.086	-0.088	-0.085	-0.087	-0.696	-0.660	-0.676	-0.683	-0.683	-0.672	-0.683	-0.685	-0.672	-0.673	-0.673	-0.674	-0.683	-0.671	-0.672	-0.673	-0.674	-0.685	-0.674	-0.684	-0.672	-0.671	-0.671	-0.671	-0.658	-0.673	-0.674	-0.672	-0.674	-0.673	-0.686	-0.674	-0.013	-0.100	-0.675	2016_7_19_16_58_58
FLQS30PHGRWY____	-0.008	-0.035	-0.007	-0.007	-0.008	-0.034	-0.007	-0.006	-0.007	-0.007	-0.007	-0.008	-0.008	-0.039	-0.007	-0.008	-0.007	-0.006	-0.008	-0.035	-0.040	-0.008	-0.008	-0.039	-0.008	-0.008	-0.007	-0.040	-0.007	-0.007	-0.007	-0.007	-0.002	-0.003	-0.002	-0.004	-0.002	-0.003	-0.004	-0.001	-0.001	-0.001	-0.001	-0.003	-0.002	-0.000	-0.001	-0.001	-0.000	-0.001	-0.001	-0.003	-0.000	0.001	0.001	-0.000	-0.003	-0.001	-0.003	-0.000	-0.003	-0.001	-0.003	-0.003	-0.012	-0.023	-0.012	-0.012	-0.012	-0.023	-0.012	-0.012	-0.012	-0.012	-0.012	-0.012	-0.012	-0.026	-0.012	-0.012	-0.012	-0.012	-0.013	-0.024	-0.026	-0.013	-0.013	-0.026	-0.013	-0.012	-0.012	-0.026	-0.012	-0.012	-0.012	-0.012	-0.014	-0.002	-0.015	2016_7_19_16_58_58
FLQS30NWGRWV____	0.121	0.121	0.121	0.122	0.150	0.121	0.122	0.120	0.120	0.120	0.120	0.121	0.150	0.091	0.122	0.149	0.090	0.120	0.093	0.121	0.119	0.121	0.121	0.091	0.151	0.149	0.093	0.119	0.121	0.149	0.121	0.093	-0.059	-0.061	0.001	-0.030	-0.061	-0.060	-0.030	-0.059	-0.060	-0.061	-0.061	-0.061	-0.061	-0.064	-0.061	-0.061	-0.064	-0.059	-0.061	-0.061	-0.061	-0.032	-0.032	-0.064	-0.063	-0.061	-0.059	-0.061	-0.060	-0.059	-0.060	-0.059	-0.003	-0.002	-0.006	-0.003	0.009	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	0.009	-0.015	-0.003	0.008	-0.015	-0.003	-0.014	-0.003	-0.003	-0.004	-0.004	-0.015	0.010	0.008	-0.014	-0.003	-0.003	0.009	-0.003	-0.014	0.121	-0.055	-0.003	2016_7_19_16_58_58
FLQS30MRGRWY____	0.038	0.009	0.009	0.009	0.010	0.009	0.009	0.011	0.010	0.011	0.011	0.041	0.010	0.041	0.009	0.010	0.009	0.011	0.009	0.010	0.039	0.010	0.010	0.041	0.009	0.010	0.011	0.039	0.010	0.011	0.009	0.011	-0.043	-0.076	-0.112	-0.052	-0.076	-0.075	-0.052	-0.075	-0.076	-0.077	-0.077	-0.048	-0.076	-0.102	-0.075	-0.131	-0.108	-0.075	-0.076	-0.077	-0.076	-0.054	-0.054	-0.102	-0.108	-0.131	-0.076	-0.076	-0.104	-0.076	-0.103	-0.076	0.017	0.007	0.009	0.006	0.007	0.006	0.006	0.007	0.007	0.007	0.007	0.018	0.007	0.021	0.006	0.009	0.008	0.007	0.007	0.006	0.018	0.006	0.006	0.021	0.008	0.009	0.007	0.018	0.007	0.007	0.008	0.007	0.016	-0.081	0.009	2016_7_19_16_58_59
FLQS30MKGRWV____	-0.002	-0.002	0.034	-0.002	-0.001	0.065	-0.002	-0.036	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	0.027	-0.002	-0.002	-0.036	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.002	-0.030	-0.002	-0.002	-0.002	-0.003	-0.030	-0.042	-0.043	-0.070	-0.014	-0.041	-0.016	-0.014	-0.016	-0.018	-0.042	-0.042	-0.039	-0.041	-0.042	-0.041	-0.066	-0.009	-0.016	-0.040	-0.038	-0.041	-0.022	-0.022	-0.042	-0.066	-0.066	-0.067	-0.041	-0.067	-0.042	-0.039	-0.067	-0.096	-0.096	-0.080	-0.097	-0.096	-0.070	-0.097	-0.111	-0.097	-0.095	-0.095	-0.096	-0.096	-0.096	-0.084	-0.094	-0.097	-0.111	-0.096	-0.095	-0.095	-0.097	-0.097	-0.096	-0.095	-0.094	-0.106	-0.095	-0.095	-0.096	-0.096	-0.106	-0.002	-0.040	-0.096	2016_7_19_16_58_59
FLQS30MJGRWV____	-0.099	-0.128	-0.129	-0.098	-0.130	-0.128	-0.098	-0.128	-0.098	-0.130	-0.130	-0.098	-0.130	-0.160	-0.130	-0.100	-0.130	-0.128	-0.127	-0.128	-0.099	-0.130	-0.130	-0.160	-0.129	-0.100	-0.128	-0.099	-0.129	-0.100	-0.129	-0.128	0.055	-0.009	-0.002	-0.062	0.014	-0.009	-0.062	-0.008	-0.004	-0.001	-0.001	-0.009	0.014	-0.010	-0.007	0.031	-0.001	-0.008	0.017	-0.038	-0.009	-0.011	-0.011	-0.010	0.029	0.031	-0.008	-0.009	-0.007	-0.008	-0.008	-0.008	-0.043	-0.051	-0.052	-0.037	-0.053	-0.052	-0.037	-0.052	-0.040	-0.052	-0.052	-0.039	-0.053	-0.064	-0.052	-0.041	-0.052	-0.052	-0.052	-0.050	-0.039	-0.052	-0.052	-0.064	-0.054	-0.041	-0.051	-0.039	-0.051	-0.040	-0.052	-0.051	-0.121	-0.004	-0.049	2016_7_19_16_58_59
FLQS30MEGRWV____	0.099	0.131	0.132	0.127	0.130	0.132	0.127	0.099	0.100	0.161	0.161	0.135	0.130	0.132	0.131	0.130	0.129	0.099	0.100	0.131	0.131	0.130	0.130	0.132	0.096	0.130	0.131	0.131	0.097	0.101	0.129	0.131	0.084	0.144	0.102	0.197	0.144	0.143	0.197	0.115	0.119	0.174	0.174	0.172	0.144	0.117	0.143	0.141	0.140	0.115	0.142	0.143	0.144	0.142	0.142	0.117	0.107	0.141	0.142	0.144	0.201	0.145	0.116	0.142	0.711	0.721	0.723	0.718	0.720	0.721	0.718	0.710	0.709	0.732	0.732	0.722	0.720	0.723	0.721	0.721	0.721	0.710	0.709	0.721	0.721	0.721	0.721	0.723	0.708	0.721	0.721	0.721	0.705	0.710	0.722	0.721	0.125	0.142	0.719	2016_7_19_16_58_59
FLQS30LFGRWY____	0.061	0.062	0.061	0.060	0.060	0.061	0.060	0.032	0.058	0.060	0.060	0.060	0.060	0.087	0.060	0.061	0.060	0.032	0.059	0.060	0.061	0.032	0.032	0.087	0.061	0.061	0.060	0.061	0.061	0.060	0.061	0.060	0.006	-0.018	0.007	0.011	-0.052	0.005	0.011	-0.024	0.063	0.006	0.006	0.036	-0.052	0.063	0.012	0.011	0.006	-0.024	0.007	0.008	0.035	0.010	0.010	0.063	0.010	0.011	0.011	0.035	0.010	0.006	0.011	0.011	-0.554	-0.552	-0.554	-0.554	-0.552	-0.554	-0.554	-0.564	-0.556	-0.554	-0.554	-0.555	-0.552	-0.545	-0.554	-0.554	-0.554	-0.564	-0.554	-0.554	-0.555	-0.565	-0.565	-0.545	-0.553	-0.554	-0.554	-0.555	-0.553	-0.554	-0.554	-0.554	0.059	0.010	-0.555	2016_7_19_16_58_59
FLQS30KNGRWV____	-0.038	-0.009	0.020	-0.039	-0.037	-0.010	-0.039	-0.009	-0.010	-0.009	-0.009	-0.008	-0.037	-0.008	-0.010	-0.009	-0.008	-0.009	-0.037	-0.009	-0.037	-0.009	-0.009	-0.008	-0.041	-0.009	-0.008	-0.037	-0.039	-0.039	-0.009	-0.008	-0.018	-0.046	0.044	0.008	-0.046	-0.045	0.008	-0.022	0.008	-0.019	-0.019	-0.048	-0.046	-0.023	-0.047	-0.017	-0.057	-0.022	-0.054	-0.021	-0.046	-0.044	-0.044	-0.023	0.035	-0.017	-0.045	-0.046	-0.045	-0.047	-0.045	-0.045	0.660	0.672	0.681	0.658	0.661	0.672	0.658	0.671	0.670	0.672	0.672	0.672	0.661	0.671	0.672	0.672	0.673	0.671	0.661	0.672	0.661	0.672	0.672	0.671	0.656	0.672	0.672	0.661	0.661	0.660	0.672	0.672	-0.018	-0.028	0.668	2016_7_19_16_58_59
